sentence,label
PintuPa56868468 ibhagwa n This is mother who gave birth to son who became CM and PM I will say that the son is,2
RT ladywithflaws RealHistoriPix ipunamchoudhary pratyasharath theflyingnemo AMIT GUJJU Aag mat lagao ladkio,1
TMKOC NTF aaj ke episode me moonstar4u mam apke kolkata ke raasgole anjaan maheman ke liye aur,1
RoflGandhi Chatne main sambit ko pichhe chhodna chahta hai BJP main,1
My energy for Eid Safayi,1
aajtak sardanarohit Abhi darbari patrakar Nahi hote hai isliye congress ka zut bikta Nahi aap desh k virodh me Ka,1
1AnkitYadav flukypunditry kanhaiyakumar Shehla Rashid shahfaesal Maine iss liye pucha coz I am from Mumbai,1
Israel America India tumhare kabhi dost nahi ho ae musalmano in per bharosa mat Karo ye tumhare mulk or,0
nsvirk DrKumarVishwas RubikaLiyaquat Problem police ke misconduct aur misbehaviour pe hai Rural area ke case me,2
vigyan prankies Are sirf awwal in shriman ne to flirting ko kala,0
RT FilmHistoryPic Cast and Crew of Jo Jeeta Wohi Sikandar released years ago on May aamir,1
RT rjcmxrell i miss you and,1
Kavita Sharma4 EVM me dhandli Ho sakti hBut etne bade level pe nahi Congress ko agar Vote lene h to Andar hi and,2
Aacha hai iss corrupt k liye bharkain marna band karein aur Allah per unki beemari chor dain agar aacha hona hoga t,1
RT PieterSchoema15 Elke oggend lees ek van nog n Boer of Boerin wat vermoorgemartel isdan gaan n stukkie in,1
k ODI World Cup ma PAK WI k khilaf pahla match har gia k T20 World Cup ma PAK ENG k khilaf apna pahla ma,1
rdhn7 lol modi ke interviews,0
marvisirmed ashrafghani Reporter madam app thakti nahi hain bakwas ker ker k Ms nahi kyun kay,0
MehwishButt78 Aaj hamare haan waqai thand see hai baarish bhee hai but inside home,1
Loktantra vijay hua Har har modi Ghar ghar modi Sabka sath sabka vikas sabka visvas,2
RT kynamariee evryone might leave you but one wont,1
TheQuint Apko is baar ke sarkar mein hum sabhi miss kar rahe h Aapki Sundar karyasaili ki mein fan hu Aasa Karti h,2
RajatSharmaLive narendramodi indiatvnews bharat ke rail department ki halat bahut hi jyada kharab hai iske liy a,1
Mera Ghanta se jyada ho gaya hai abhi tak mera problem ko solve nahin kiya WazirX ne Mera OTP code nahi aa raha,1
aapkadharam Hello sir ji Sir ji mere dada aapke bahut bade fan the Mera pura family deol parivaar ka fan,2
kya ap meri madad kar sakte hai mere gao me rode nahi hai jabki sal se bjp yaha jet rahi kya ham bjp ko apna vot,1
whatsinaname Meri bhi yahi aadat hai abba bohot chillate hai ki eye sight kharab,0
Icc world cup ke joh warm up match hue hai ji woh bhaut interesting hue hai ji AMAZING Superstar Jai hind ji to,2
Good news for Youtuber Is mahina apne channel par kaam karke dekho revunue jyda milne wale hai Han ads,1
RT fr suman TarekFatah Tarek sahab you have brought up very relevant issue You have great empathy ability to,1
RT FanKrpkab Dear StarPlus Tum behare ho Arrogant ho Humari wife ho Toh fir sunte kyu nahi ho Ek ZAKAAS wala,1
RT kashij3 Guttar k dhakuno key choree say shru kiya hua business is Arz a Pak ko lootnay tuk pohncha Kitnay banks,1
Acid Saim Hun Isliya we lost the match mujy lga players ki glti ha but unfortunately,1
sardanarohit Kyu sir Wo achha bol leta hai high light ho gaya to niyam kanoon pel ke jail me daal diye aap lo,1
UberEats IND how can this be undeliverable Distance is not more than mins 5km I have ordered from much more,1
rssurjewala Aapko kya kerna janata modi ko pasand kerti aur Gas Cylinder 17kg ka rupiya mein kharidegi aapko,1
khaaksar77 Waalakum us Salam Brother Same to you,2
RT Karm2succeed Samiullah inc INC GAURAV sambitswaraj Bhakto ko ullu banaya Bada mazaa,1
Yo boys give me the best funniest pick up lines you d love to hear a girl say to you This girl wants some fresh,2
congress CWC ne aaj kaha ki cong sanvidhan ki raksha ke liye ladti rahegi kya unka aarth he ki modi sarkar sanvidh,2
BeingZehraaa Haaayeeeee sachi You are so lucky sis His eye lashes omg you are a blessed one aren't you Allah,2
Tum hajaro saal se jo dogli chal chal rahe ho aur sab apne baap ka samjhte ho uska kya puvhhiyo apne baap dada se k,1
OfficeOfHB Bahut bhut subhkamnaye or badhai bhai hanumanG beniwal ko,1
Cypruusss Yaha wala ko kabalo nga birthday man diay nimooooo,1
RT CoolGuyM Pakistani Fauj ka Captain jo mulk ka sara budget kha raha hai Aap bhi iss ki Iftar ka manzar apni ankhon se,0
RT aparanjape SwachBharat was a great initiative in the last term of the Modi Govt It needs to continue But in addition,2
marley de rasta A song I'll definitely dance to,2
ambedkariteIND Meat or Gost Iss video ki jaanch honi chahiye Hindu Gost nhi bolte hain Koi bhi reaction dene se,1
NicoleR1706 Of course Nic Wo smart momo ka chotu hai,2
PJkanojia NazranaYusufzai actualy i m not sad about it bighairathi ki intiha hain yi any how koi nahi aaj in,1
Kisko pata tha Fair Lovely vely ghis ghis kei itti gori ho jayegi yeh ladki By the way die hard fan of,2
MaryamNSharif Lanati ko marney do haram khor NS nasle harami baddiyanat e azam na ahle azam iblees ka chela lo,0
Cogratulations modiji today we are happy because we got you as our Prime Minister again Please give,2
AmitShah Amit Shah Ji please Jet Airways ke employee ke bare mein kuch kariye Parivar wale bahut pareshan hai,2
KailashOnline vijyendrajadon Bahut bahut badhai dada aap ko v or modi ji ko v hum saty kk Sath chale or jite v,2
iVeenaKhan Media walon ny apki mistakes say entertainment deliver ki sath nahi,0
smritiirani NamoINDIAPM smritiirani and namoindiapm Smriti ji i love u nari shkti aage he congratulations god k,2
erbmjha TajinderBagga sardanarohit Wohi to hypothetically toh Raul Vinci bhi Rajiv Gandhi ke suputr hain,1
NAMASTEY VAV we all kpopers are welcoming you all and gladly sharing our love with you VAV idols and Vampz fandom,2
sardanarohit Tumhe bjp ki chatna hai uske liye Congress ke spokespersons ki kya zaroorat Ab koi rukawat nahin L,0
RT Roni17986300 AAPInNews In classes mein teacher tumhare liye election ka data banyege padahi se tere,1
narendramodi Jay Hind Want to highlight one issue In our society on Army person family need to take school admi,1
RT Laywaney Good Night Friends Follow Everyone Who Like Retweet This Reply With MNAor,1
RT Rahul31316222 https t co BfQUHJIB7C Gud nyt guys with his emotional song jise sunkar sari tension chli jayegi only,2
Dhan Dhan Satguru Tera Hi Aasra Gud Morning sOhNe Dr Gurmeetramrahim ji bless all apna v khyaal rakhna sOhNe g,2
News18UP Ab ismein tanashahi ravaiya kahan se ho gaya yar ye to unhone achcha hi kiya agar police ko dought ha,1
anavrittim Devahoothi I say it's more chalta hae bhai attitude As Metros r govt controlled except for few lin,0
Btw don t get me wrong main ye nahi kehta ke foreign cheezon ko pasand nahi karna chahiye Buss ye keh raha hoon ke,1
Vande mataram Deshmera desh ki baag dor bahut samay Baad sahi haathon Mein aai Jai Sri Ram jai hind,2
Anamkha04239881 Baishak dil ka sakoon Allah ky Zikar m Allah p hi bharosa,2
Askstar Ajinkya Rahane is more effective at no,1
Allah Swt Farmatay Hain Jab Mai apnay banday Say khush hota Hon tw Unko beti Kay Roop Mai Naimat Ataa krta Hon,2
KhattakSaab11 Me agree krta hu lkn is pe pakistan ka to masla nhi jo log qanoon bnate he r torte,1
MamataOfficial Ye to apke liye ek achha mauka tha un Bengali bhai bahano ko samjhane ka ki ye sab political viole,0
RT anuragkshl rahulkanwal Why Bottom me Atheist Krishna ka watermark,1
RT iamsrk Not to make anyone sad but just Jaanta hoon ek aise shaks ko main bhi munir Gham se patthar ho gaya,1
horuspk ayeshakhalid7 SHABAZGIL Look at his face Is that the face of a corrupt policeman He is so embarrassed,0
AhmerNajeeb bachpan s ly k ajtak is team ka yehe randi rona dekhty aa rhy hyn k ye hamesha possessive khelny lag j,0
TheChahatt Allah se duya kartahu ki tumhara din Kate hamesa gd very gd,2
nishantchat Dallo O Dallo Jhoot ki Dukan Band,1
MaryamNSharif Ye thi okat tere chor bap ki,0
cricketworldcup MazherArshad ICC ko walon ko waqt se pehle hi kisi ne bata dia tha Wahab,1
ZenSays AshrafFem Maine to Islamic terrorists ka bola tha tere Jaise jihadi Ko mirchi kyn lagi Tera bhi,0
Nabilgabol Yeh sub aap logo ki dua aur kartoot ka natija hai Sorry Nabil bhai Abu bachao muhim aur bhi problems l,2
RT sunita2318 Good morning my sweet sweet papa Gurmeetramrahim ji Plz bless me more sewa sumiran,2
follow2deep NSdeshbhakt Shraddh64712686 003Gayatri sneha78124017 DURGAGI48780097 Radha274402 Bhagwan ka naam,1
RT Raees74082522 Bollyhungama iamsrk Kitni movie ke sath naam joda ja raha he yaar bc kabhi marshal kabhi Don,0
Bashar Mominn UmeiraB Yeah exectly she said me once tum mery khwab m aye thy raat ko when I asked about the dre,1
VoiceofDogras My great grandfather pt mehanga ram Ji was girdawar at gilgit till the time of partition He,1
RT pjmIoveIys What is he so cute for,1
RT pankajcgupta DeepikaBhardwaj The human civilization has been ever evolving due to those three words Simon Go Back,2
SrBachchan Exactly Sir Namashkar Sir We love you always Huge Fan Of Yours My two years old daughter named,2
yadavtejashwi laluYadav is a great philosopher he made coreauge to the downtrowden poorIndian's this thought was,2
Sir narendramodi ji aapse vinamra nivedan hai ki prayagraj me bhi aise hi kai coaching classes chalti hai jinme su,1
Welcome Modi g hamare village Mai year se koi vikash nahi hua hai kai baar sikayat ki kuch nahi hua na kh,1
RT Linaainaafifi Istikhara is real You seek from Allah and He gives you when youre ready for it It might be hurt for,2
its hema I hate all type of parathe's but I don t hate muli ke,1
RT SRKxPREDATOR SahilAhmed44 Abe laudu kise pagal bnara hai Saaale D4 ki news ye fan dega terko Isse achha to ek,0
Shab e Qadar Mubarak to all Muslims Remember me in your prayers May ALLAH bless you all protect you from evil e,1
Okay now that we are at desi street food Some of the best i have ever eaten Dehradun ke momos THEY ARE THE BEST,2
SanjayAzadSln Namooney Vanshavaad ka matlab ye nahi ki kisikey bachhon ko mauka naa miley Vanshavaad wo hota hai,1
RadioPakistan cjwerleman nazir lord,0
PiyushGoyalOffc sal tak intjar karne ke bad bhi hamari mange puri nhi ho saki running staff khush nhi dukhi hai,0
DocTeddy El universo22 YourMoriarty Ye me be abhi notice kiya tha tmhare comment se phle ke me,1
My Prospective No shayri ki gehrai mai jayie or log jo jhute hote unpe sab vishwas kr lete h,1
Super tiring day but Thank God for FOOD sirf khane ka sahara hai mujhe ab khoob,1
Tere jaise Hutiya ke paida iss liye hote hai taake tu backchodi karr sakhe din pehle tu Narendra Modi ji ko,0
imPakistaniLAD SarfarazA Jo banda ail haar pe ronay dhony k dramy shru kr dy wo hamdardi ka haqdaar nhi hy aur,1
NedaieKhalid randi ka bachy sala,0
Excellent move now party is on the right track RahulGandhi Jindabaad jindabaad jindabaad Rahulji must have roa,1
RT Mitokee theskindoctor13 sherryontopp Sabse pehle to yeh politician hain ya shayar Sala inki puri party ka system,0
siasatpk Ghareeb haq halal kamany ghar se iss nahi nikala ke haram pe palnay walon ke zulm ka nishana banay Gho,1
Himmat mat har rak hausla wo manjar bhi aayega Pyase ke paas chal ke khud samundar bhi aayega Yu thak-har kar na,2
TalatHussain12 main tere baap nawaz shrif ko tu bulaya tha modi ne q us ne tu modi ki maa ko sari b bheji thi,1
SadafJa38004147 Sumeramushtaq19 Is ka matlab mujeh inko zeyada danda nahi dena chahiye Warna me,2
Abe bokichodi MamataOfficial ye Hindustan tere baap ki jagir nhi ki Jai shree ram na bolne de Or sun mai BJP se,0
smritiirani Didi aapne new India ka sapna sakar kar,2
farah ks ab ye afwah kon fela rha h ki jo bhi may ko India ka match dekhna ke bad Bharat movie dekhne jayega,1
RT dreamsheikh Jaisy k Aap logo ko pata h Ramzan ka aakhri Ashrah h or Ba barkat Raatein Hein To Duaaon me Yaad Rakhein,1
samajwadiparty pichle saal app ki sarkar tha app ne dalit pichde jaati ka vikas itna kiya ki lucknow me 300cror,1
Happy bdday tehseenp May god bless,2
MamataOfficial jai shree ram DIDI jai shree ram ham bhakat h shree ram ke aur hame koi rok nahi sakta jai shree r,1
Syedees Phir wohi baat bahi kitni khubiaan haain tum logon main jo kam bc scientists yea nahi bata payee ka larka,1
JAI BHEEM Great News BAHUJAN KUMBKARNAAS becoz of whom dis is in Happening This is de Kick Start an Art of,2
kunalkamra88 Swamy39 Tere haat me tu khud ka pakad ke rakh Teri aukat Sirf chutya pan karna hai Apni chaddi m,0
Matiullahjan919 gandu muslim gud hindu logo aur maro inko behan chod muslim utho aur maro in hindu kutto ko buzdil,0
Ye EVM electronic voting machine nhi hi ye to hai according to opposition Modi ji ke pass,1
Is Desh ki badi problem uneducated nahin Balki educated hin haiKyun ki unho ne kabhi rajniti se Jude nahin educate,0
Baji jii Bday Snapchat,1
chitraaum Mam Aap jase best Anchors jahan rahoge chanal number,2
RT ORLI36315379 TBird Athletics jake,1
RT sjsk92 Congratulations for 6M followers sona di you deserves this and much more SurbhiJtweets SurbhiJyoti,2
jagrukindian89 Akshaym69074206 VedpSingh vps bhaiyyajispeaks Bhai ab tumne rahul ko vote diya hmne bjp ko diy,0
htTweets India ko khola kar diya hamaare chutiya neta log sirf salo ke pass gandi rajneeti karne ke alawa or time,0
imVkohli Sahi maje hain All the very best for wc Waiting,2
aajtak sardanarohit Very good decision because there is no space in TV debate in opposition because India rank,1
m usafzai mjdawar Dafa ho jao haram khoro Pakistan tmaray bap ne nai bnaya tum log ezat,0
RT Jankilal13 SupremeCourtFan muzy Dohad ki adivasi bahul janta ky liya nayay chahiya chife justic,1
RT maninder sarna twtsitcom Jab Criminal Wife Police Station mei ja kar Jhute FIR Complain karti hai Why Police,0
SAHUSACHIN83 HardikPatel RahulGandhi Bhai ye saale chutiye hi ye saale Randave Randi wale hi in sabko badam kha,0
khalidsalmani1 sanjaynirupam This highlight news telecast at MadarsaNews aap ko rakhe,1
RT ph0phukabeta imp reminder keep one thing always in mind Jo shakhs Huzoor k zikr per kisi or bat ko foqiyat dy,1
narendramodi aadarniy PM JI aapko dobara PM bnane ki bhut bhut badhai Meri aapse hath jodkr binti h ki desh me,2
SooraJ1911 xDD kal to unke jyadatar batsman ne apna best bhi nhi diya tha tb ye hal kr diya tha khulle sand ban k,2
Aare Ee Ka hein Babua Phir se fake degree Hai Ram Kya hoga iss desh ka Mere ko toh bohut chinta ho rahi hein,1
He is He is Haramkhor Aam aadmi Aadmi,0
SirPareshRawal Pyaare chutiya press Raval ji Aapki bahot respect karta hoonbhen ke pakoday maa ki Daal aapne,0
DineshRedBull local police ko inform kro chota bacha hai ye bhag to nahi skta ye family ke yaha,2
rssurjewala What will do to the people who didn't vote for you Hate them Send them to Jail Likhte huye haath,1
SonuKakkar YouTubeIndia raisonai tanishkbagchi This is amazing didu SonuKakkar aapne iss Gane ko poora enj,1
yadavakhilesh Bahut dukhad Ghatna hai Teepu do din pahle Amethi me bhi ek BJP worker ko maar diya tha Uspar koi,1
RT NishATQaseem I feel With every passing day Kashaf Murtaza's philosophy of life is getting more relatable Zindagi,1
Tumhare savarkar ji to jail me baithkar angrejo ko sorry bol rahe the jabki hamare nehru ji ladai ke maidan me angr,2
vivekagnihotri YogendraYadav Tujhe koi seriously nahi leta Ahiro ka naam toh kharab kr hi diya Or extra attenti,0
AllIndiaBakchod dil khush ho gaya tum bc ka ye haal dekh k Hanuman ji tak ko nahi bakshoge toh kaise bachoge mc,0
Raqif makh gauravcsawant Yahi tu ham kah rahe hai tum allah ke numayende ho tum ko allah ne bheja hai Ab jaldi,2
myogiadityanath Mujhe sharm mahasus hoti hai ki uttar Pradesh me BJP ki Sarkar hai hame insaf nhi Mila mere khet G,0
OneHaryanaOffcl Socha hi nahi tha aisa bhi hoga Sirf rona aur kosna hi h ab Tere nasib main everyone,0
heer vy meri jaan no need just wish k aaj ka din bohat acha rahy aap ka bilky her din he,2
girirajsinghbjp Sir Jeet ki bahut bahut badhai Aapse guzarish hai K aur kuch nai par kam se kam Begusa,1
ArvindKejriwal KejriwalSunita msisodia Arvind ji apko sharm mehsus Nahi Hoti har bat k liye ap Modi ji ko blame,0
ManojTiwariMP BJP4Delhi Bahut Badhiya Inciative hi Bhaiya Or aapko phir se Zabazsttt,2
DEJOUSKA SUB happy national water a flowe day my new homiees i hope we can have a long long term relationship,1
hotnavee7147 sardanarohit TajinderBagga Bjp evm chor aur bevkoof pm and murderer,0
RT kiranmishra006 SuPriyoBabul amodranjan1 MamataOfficial Jai shri Ram se problem hai to Jai shri Krishn om namah,2
Xadeejournalist M K B C tim jaise kamino ko saza kab hogi gandi,0
AkhileshPSingh narendramodi GDP ho jayega to bhi vote modi ko hi denge tere jese ko nahi tum konsa tir m,2
News18India isko goli maro zaldi varna desh main astirata fail zayega is par des droh ki charge laga kar jail ma,0
Kisi ko tkarki ya tharkan ko agar bo s dekhne ka shaukh hai to Hathodewala11 ko,1
aur buisness se jo sarkar tax leti hai wo aise hi bahut hai buiseness ko badhane ki koshish honi chahiye taki tax,1
TheGiftOfEducation derasachasauda Gurmeetramrahim Dera Sacha Sauda is running a free primary school for poor chi,1
It is a shameful act by someone As a PTI supporter I condemned this act She is not a Nobel lady She is a proven li,0
cjdanielsonnn I hope baby kicks a lot tonight,1
The view from my mat on this f word Friday is forgiveness for yourself sprinkle in some love and care for your,1
BJPsoldIndia YouTube Chutiye fir logo ko chutiya bana raha hai fraud saale nakli evm ka dabba dikha kr logo k,0
